"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"79896","962.025578894","12:42:38.444343480","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1743175 Ack=113711 Win=542 Len=144 TSval=1543786338 TSecr=540321"
"79905","962.125563058","12:42:38.544327644","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1743500 Ack=113734 Win=542 Len=140 TSval=1543786438 TSecr=540330"
"79914","962.228244240","12:42:38.647008826","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1743640 Ack=113744 Win=542 Len=141 TSval=1543786541 TSecr=540339"
"79921","962.325612875","12:42:38.744377461","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1743781 Ack=113754 Win=542 Len=141 TSval=1543786638 TSecr=540348"
"79928","962.425538396","12:42:38.844302982","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1743922 Ack=113764 Win=542 Len=144 TSval=1543786738 TSecr=540357"
"79937","962.525314988","12:42:38.944079574","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1744066 Ack=113774 Win=542 Len=146 TSval=1543786838 TSecr=540366"
"79946","962.625455102","12:42:39.044219688","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1744679 Ack=113794 Win=542 Len=142 TSval=1543786938 TSecr=540375"
"79953","962.725601053","12:42:39.144365639","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1744821 Ack=113804 Win=542 Len=140 TSval=1543787038 TSecr=540384"
"79960","962.825606928","12:42:39.244371514","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1744961 Ack=113814 Win=542 Len=144 TSval=1543787138 TSecr=540393"
"79967","962.925600587","12:42:39.344365173","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1745105 Ack=113824 Win=542 Len=148 TSval=1543787238 TSecr=540402"
"79980","963.028239657","12:42:39.447004243","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1745253 Ack=113834 Win=541 Len=144 TSval=1543787341 TSecr=540411"
"79987","963.125603071","12:42:39.544367657","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1745397 Ack=113844 Win=541 Len=140 TSval=1543787438 TSecr=540420"
"79996","963.225607602","12:42:39.644372188","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1745537 Ack=113854 Win=541 Len=141 TSval=1543787538 TSecr=540429"
"80003","963.325611697","12:42:39.744376283","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1745678 Ack=113864 Win=541 Len=141 TSval=1543787638 TSecr=540438"
"80010","963.425597978","12:42:39.844362564","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1745819 Ack=113874 Win=541 Len=144 TSval=1543787738 TSecr=540447"
"80019","963.525302795","12:42:39.944067381","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1745963 Ack=113884 Win=541 Len=146 TSval=1543787823 TSecr=540456"
"80028","963.625450759","12:42:40.044215345","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1746576 Ack=113904 Win=541 Len=142 TSval=1543787938 TSecr=540465"
"80035","963.725632526","12:42:40.144397112","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1746718 Ack=113914 Win=541 Len=140 TSval=1543788038 TSecr=540474"
"80042","963.825700290","12:42:40.244464876","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1746858 Ack=113924 Win=541 Len=144 TSval=1543788138 TSecr=540483"
"80049","963.925595344","12:42:40.344359930","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1747002 Ack=113934 Win=541 Len=148 TSval=1543788238 TSecr=540492"
"80062","964.025572838","12:42:40.444337424","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1747150 Ack=113944 Win=541 Len=144 TSval=1543788327 TSecr=540501"
"80071","964.125631424","12:42:40.544396010","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1747475 Ack=113967 Win=541 Len=140 TSval=1543788438 TSecr=540510"
"80080","964.225586988","12:42:40.644351574","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1747615 Ack=113977 Win=541 Len=141 TSval=1543788528 TSecr=540519"
"80087","964.325586012","12:42:40.744350598","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1747756 Ack=113987 Win=541 Len=141 TSval=1543788638 TSecr=540528"
"80094","964.425583227","12:42:40.844347813","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1747897 Ack=113997 Win=541 Len=144 TSval=1543788730 TSecr=540537"
"80103","964.525302933","12:42:40.944067519","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1748041 Ack=114007 Win=541 Len=146 TSval=1543788831 TSecr=540547"
"80112","964.625436806","12:42:41.044201392","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1748654 Ack=114027 Win=541 Len=142 TSval=1543788938 TSecr=540556"
"80119","964.725589458","12:42:41.144354044","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1748796 Ack=114037 Win=541 Len=140 TSval=1543789032 TSecr=540565"
"80126","964.825702485","12:42:41.244467071","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1748936 Ack=114047 Win=541 Len=144 TSval=1543789138 TSecr=540574"
"80133","964.925595489","12:42:41.344360075","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1749080 Ack=114057 Win=541 Len=148 TSval=1543789235 TSecr=540582"
"80140","965.025533041","12:42:41.444297627","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1749228 Ack=114067 Win=541 Len=144 TSval=1543789336 TSecr=540591"
"80152","965.125081600","12:42:41.543846186","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1749372 Ack=114077 Win=541 Len=140 TSval=1543789437 TSecr=540600"
"80161","965.225825729","12:42:41.644590315","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1749512 Ack=114087 Win=540 Len=141 TSval=1543789538 TSecr=540609"
"80168","965.325597287","12:42:41.744361873","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1749653 Ack=114097 Win=540 Len=141 TSval=1543789638 TSecr=540618"
"80175","965.425592564","12:42:41.844357150","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1749794 Ack=114107 Win=540 Len=144 TSval=1543789738 TSecr=540627"
"80183","965.525338740","12:42:41.944103326","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1749938 Ack=114117 Win=540 Len=146 TSval=1543789838 TSecr=540636"
"80192","965.625656080","12:42:42.044420666","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1750551 Ack=114137 Win=540 Len=142 TSval=1543789938 TSecr=540645"
"80199","965.725557324","12:42:42.144321910","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1750693 Ack=114147 Win=540 Len=140 TSval=1543790038 TSecr=540654"
"80206","965.825662093","12:42:42.244426679","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1750833 Ack=114157 Win=540 Len=144 TSval=1543790138 TSecr=540663"
"80213","965.925720950","12:42:42.344485536","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1750977 Ack=114167 Win=540 Len=148 TSval=1543790238 TSecr=540672"
"80220","966.025680737","12:42:42.444445323","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1751125 Ack=114177 Win=540 Len=144 TSval=1543790338 TSecr=540681"
"80235","966.125605849","12:42:42.544370435","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1751450 Ack=114200 Win=540 Len=140 TSval=1543790438 TSecr=540690"
"80242","966.225616495","12:42:42.644381081","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1751590 Ack=114210 Win=540 Len=141 TSval=1543790538 TSecr=540699"
"80251","966.327884592","12:42:42.746649178","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1751731 Ack=114220 Win=540 Len=141 TSval=1543790641 TSecr=540708"
"80258","966.425599409","12:42:42.844363995","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1751872 Ack=114230 Win=540 Len=144 TSval=1543790738 TSecr=540717"
"80267","966.525326553","12:42:42.944091139","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1752016 Ack=114240 Win=540 Len=146 TSval=1543790838 TSecr=540726"
"80276","966.625450972","12:42:43.044215558","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1752629 Ack=114260 Win=540 Len=142 TSval=1543790938 TSecr=540735"
"80283","966.725611303","12:42:43.144375889","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1752771 Ack=114270 Win=540 Len=140 TSval=1543791038 TSecr=540744"
"80290","966.825601626","12:42:43.244366212","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1752911 Ack=114280 Win=540 Len=144 TSval=1543791138 TSecr=540753"
"80297","966.925679235","12:42:43.344443821","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1753055 Ack=114290 Win=540 Len=148 TSval=1543791238 TSecr=540762"
"80304","967.025578422","12:42:43.444343008","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1753203 Ack=114300 Win=540 Len=144 TSval=1543791338 TSecr=540771"
"80317","967.125618098","12:42:43.544382684","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1753347 Ack=114310 Win=540 Len=140 TSval=1543791438 TSecr=540780"
"80324","967.225611297","12:42:43.644375883","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1753487 Ack=114320 Win=540 Len=141 TSval=1543791538 TSecr=540789"
"80333","967.325672612","12:42:43.744437198","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1753628 Ack=114330 Win=540 Len=141 TSval=1543791638 TSecr=540798"
"80340","967.425599559","12:42:43.844364145","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1753769 Ack=114340 Win=539 Len=144 TSval=1543791738 TSecr=540807"
"80349","967.525299569","12:42:43.944064155","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1753913 Ack=114350 Win=539 Len=146 TSval=1543791838 TSecr=540816"
"80358","967.625448744","12:42:44.044213330","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1754526 Ack=114370 Win=539 Len=142 TSval=1543791938 TSecr=540825"
"80365","967.725591680","12:42:44.144356266","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1754668 Ack=114380 Win=539 Len=140 TSval=1543792038 TSecr=540834"
"80372","967.826072319","12:42:44.244836905","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1754808 Ack=114390 Win=539 Len=144 TSval=1543792138 TSecr=540843"
"80379","967.925696323","12:42:44.344460909","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1754952 Ack=114400 Win=539 Len=148 TSval=1543792238 TSecr=540852"
"80386","968.025593353","12:42:44.444357939","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1755100 Ack=114410 Win=539 Len=144 TSval=1543792338 TSecr=540861"
"80401","968.125601267","12:42:44.544365853","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1755425 Ack=114433 Win=539 Len=140 TSval=1543792438 TSecr=540870"
"80408","968.225595855","12:42:44.644360441","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1755565 Ack=114443 Win=539 Len=141 TSval=1543792538 TSecr=540879"
"80417","968.325596100","12:42:44.744360686","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1755706 Ack=114453 Win=539 Len=141 TSval=1543792638 TSecr=540888"
"80424","968.425582319","12:42:44.844346905","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1755847 Ack=114463 Win=539 Len=144 TSval=1543792738 TSecr=540897"
"80433","968.525305554","12:42:44.944070140","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1755991 Ack=114473 Win=539 Len=146 TSval=1543792838 TSecr=540906"
"80442","968.625428160","12:42:45.044192746","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1756604 Ack=114493 Win=539 Len=142 TSval=1543792938 TSecr=540915"
"80449","968.729517500","12:42:45.148282086","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1756746 Ack=114503 Win=539 Len=140 TSval=1543793042 TSecr=540924"
"80456","968.825538768","12:42:45.244303354","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1756886 Ack=114513 Win=539 Len=144 TSval=1543793138 TSecr=540933"
"80463","968.925707654","12:42:45.344472240","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1757030 Ack=114523 Win=539 Len=148 TSval=1543793238 TSecr=540942"
"80470","969.025723338","12:42:45.444487924","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1757178 Ack=114533 Win=539 Len=144 TSval=1543793338 TSecr=540951"
"80483","969.125589313","12:42:45.544353899","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1757322 Ack=114543 Win=539 Len=140 TSval=1543793438 TSecr=540960"
"80490","969.225636876","12:42:45.644401462","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1757462 Ack=114553 Win=539 Len=141 TSval=1543793538 TSecr=540969"
"80499","969.325602232","12:42:45.744366818","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1757603 Ack=114563 Win=539 Len=141 TSval=1543793638 TSecr=540978"
"80506","969.425584586","12:42:45.844349172","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1757744 Ack=114573 Win=539 Len=144 TSval=1543793738 TSecr=540987"
"80515","969.525304273","12:42:45.944068859","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1757888 Ack=114583 Win=539 Len=146 TSval=1543793838 TSecr=540996"
"80524","969.625418848","12:42:46.044183434","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1758501 Ack=114603 Win=538 Len=142 TSval=1543793938 TSecr=541005"
"80531","969.725553236","12:42:46.144317822","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1758643 Ack=114613 Win=538 Len=140 TSval=1543794038 TSecr=541014"
"80538","969.825574228","12:42:46.244338814","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1758783 Ack=114623 Win=538 Len=144 TSval=1543794138 TSecr=541023"
"80545","969.925548102","12:42:46.344312688","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1758927 Ack=114633 Win=538 Len=148 TSval=1543794238 TSecr=541032"
"80552","970.025824483","12:42:46.444589069","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1759075 Ack=114643 Win=538 Len=144 TSval=1543794338 TSecr=541041"
"80567","970.125586671","12:42:46.544351257","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1759400 Ack=114666 Win=538 Len=144 TSval=1543794438 TSecr=541050"
"80574","970.225561814","12:42:46.644326400","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1759544 Ack=114676 Win=538 Len=140 TSval=1543794538 TSecr=541059"
"80583","970.325969196","12:42:46.744733782","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1759684 Ack=114686 Win=538 Len=141 TSval=1543794638 TSecr=541067"
"80590","970.428861108","12:42:46.847625694","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1759825 Ack=114696 Win=538 Len=144 TSval=1543794741 TSecr=541076"
"80599","970.525322434","12:42:46.944087020","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1759969 Ack=114706 Win=538 Len=144 TSval=1543794838 TSecr=541086"
"80607","970.625004864","12:42:47.043769450","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1760580 Ack=114726 Win=538 Len=146 TSval=1543794938 TSecr=541095"
"80615","970.725561304","12:42:47.144325890","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1760726 Ack=114736 Win=538 Len=142 TSval=1543795038 TSecr=541104"
"80622","970.825565637","12:42:47.244330223","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1760868 Ack=114746 Win=538 Len=140 TSval=1543795138 TSecr=541113"
"80629","970.925609153","12:42:47.344373739","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1761008 Ack=114756 Win=538 Len=144 TSval=1543795238 TSecr=541122"
"80636","971.025776440","12:42:47.444541026","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1761152 Ack=114766 Win=538 Len=148 TSval=1543795338 TSecr=541131"
"80649","971.125764377","12:42:47.544528963","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1761300 Ack=114776 Win=538 Len=144 TSval=1543795438 TSecr=541140"
"80656","971.228325591","12:42:47.647090177","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1761444 Ack=114786 Win=538 Len=140 TSval=1543795541 TSecr=541149"
"80665","971.325556402","12:42:47.744320988","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1761584 Ack=114796 Win=538 Len=141 TSval=1543795638 TSecr=541157"
"80672","971.425575495","12:42:47.844340081","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1761725 Ack=114806 Win=538 Len=141 TSval=1543795738 TSecr=541166"
"80681","971.525263535","12:42:47.944028121","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1761866 Ack=114816 Win=538 Len=144 TSval=1543795838 TSecr=541175"
"80690","971.625416740","12:42:48.044181326","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1762477 Ack=114836 Win=538 Len=146 TSval=1543795938 TSecr=541184"
"80697","971.725549636","12:42:48.144314222","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1762623 Ack=114846 Win=538 Len=142 TSval=1543796038 TSecr=541192"
"80704","971.825570953","12:42:48.244335539","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1762765 Ack=114856 Win=537 Len=140 TSval=1543796138 TSecr=541201"
"80711","971.925599640","12:42:48.344364226","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1762905 Ack=114866 Win=537 Len=144 TSval=1543796238 TSecr=541210"
"80718","972.025623879","12:42:48.444388465","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1763049 Ack=114876 Win=537 Len=148 TSval=1543796324 TSecr=541219"
"80733","972.125655983","12:42:48.544420569","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1763378 Ack=114899 Win=537 Len=144 TSval=1543796438 TSecr=541228"
"80740","972.225559854","12:42:48.644324440","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1763522 Ack=114909 Win=537 Len=140 TSval=1543796527 TSecr=541237"
"80749","972.325561347","12:42:48.744325933","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1763662 Ack=114919 Win=537 Len=141 TSval=1543796638 TSecr=541246"
"80756","972.425549105","12:42:48.844313691","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1763803 Ack=114929 Win=537 Len=141 TSval=1543796738 TSecr=541255"
"80765","972.525277136","12:42:48.944041722","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1763944 Ack=114939 Win=537 Len=144 TSval=1543796828 TSecr=541264"
